timestamp,marker_id,x_base,y_base,z_base
1777047799.888495,7,-0.088992,-0.086442,0.378048
1777047799.888495,8,-0.113156,-0.108452,0.415692
1777047799.888495,9,-0.106221,-0.038435,0.325417
1777047799.888495,10,-0.128325,-0.059408,0.366180
1777047799.888495,11,-0.152650,-0.082047,0.403074
1777047799.955683,0,0.012680,-0.116010,0.366388
1777047799.955683,1,-0.012914,-0.143391,0.398949
1777047799.955683,2,-0.041070,-0.174936,0.430277
1777047799.955683,3,-0.025613,-0.090553,0.353391
1777047799.955683,4,-0.050200,-0.111970,0.391449
1777047799.955683,5,-0.075439,-0.137354,0.425735
1777047799.955683,6,-0.067586,-0.067256,0.336166
1777047799.955683,7,-0.088723,-0.085696,0.378696
1777047799.955683,8,-0.113156,-0.108452,0.415692
1777047799.955683,9,-0.105597,-0.037587,0.326490
1777047799.955683,10,-0.129879,-0.061169,0.363924
1777047799.955683,11,-0.152650,-0.082047,0.403074
1777047800.023086,0,0.012150,-0.118249,0.363944
1777047800.023086,1,-0.012466,-0.141614,0.400356
1777047800.023086,2,-0.041815,-0.177233,0.428851
1777047800.023086,3,-0.026384,-0.091941,0.351481
1777047800.023086,4,-0.049576,-0.112352,0.391189
1777047800.023086,5,-0.075115,-0.138399,0.425147
1777047800.023086,6,-0.066382,-0.065024,0.338768
1777047800.023086,7,-0.088652,-0.085831,0.378545
1777047800.023086,8,-0.113156,-0.108452,0.415692
1777047800.023086,9,-0.106221,-0.038435,0.325417
1777047800.023086,10,-0.129022,-0.060318,0.365268
1777047800.023086,11,-0.152650,-0.082047,0.403074
1777047800.056716,0,0.012234,-0.117337,0.365171
1777047800.056716,1,-0.013196,-0.144212,0.398547
1777047800.056716,2,-0.040629,-0.174335,0.430486
1777047800.056716,3,-0.026494,-0.092321,0.351192
1777047800.056716,4,-0.049576,-0.112352,0.391189
1777047800.056716,5,-0.076191,-0.138597,0.424911
1777047800.056716,6,-0.066912,-0.065691,0.337977
1777047800.056716,7,-0.088652,-0.085831,0.378545
1777047800.056716,8,-0.113156,-0.108452,0.415692
1777047800.056716,9,-0.106221,-0.038435,0.325417
1777047800.056716,10,-0.129879,-0.061169,0.363924
1777047800.056716,11,-0.152650,-0.082047,0.403074
1777047800.123978,0,0.012155,-0.118017,0.364658
1777047800.123978,1,-0.013196,-0.144212,0.398547
1777047800.123978,2,-0.040917,-0.175224,0.430042
1777047800.123978,3,-0.026358,-0.092016,0.351342
1777047800.123978,4,-0.050200,-0.111970,0.391449
1777047800.123978,5,-0.076508,-0.139345,0.424754
1777047800.123978,6,-0.066356,-0.065328,0.338390
1777047800.123978,7,-0.088723,-0.085696,0.378696
1777047800.123978,8,-0.111778,-0.107069,0.416865
1777047800.123978,9,-0.106221,-0.038435,0.325417
1777047800.123978,10,-0.129879,-0.061169,0.363924
1777047800.123978,11,-0.152650,-0.082047,0.403074
1777047800.191241,0,0.012680,-0.116010,0.366388
1777047800.191241,1,-0.013740,-0.145685,0.397268
1777047800.191241,2,-0.041070,-0.174936,0.430277
1777047800.191241,3,-0.026384,-0.091941,0.351481
1777047800.191241,4,-0.050200,-0.111970,0.391449
1777047800.191241,5,-0.075500,-0.137682,0.425663
1777047800.191241,6,-0.067153,-0.066366,0.337106
1777047800.191241,7,-0.088992,-0.086442,0.378048
1777047800.191241,8,-0.113156,-0.108452,0.415692
1777047800.191241,9,-0.106221,-0.038435,0.325417
1777047800.191241,10,-0.128947,-0.059898,0.365351
1777047800.191241,11,-0.152182,-0.081381,0.403529
1777047800.224873,0,0.012718,-0.116502,0.366012
1777047800.224873,1,-0.013196,-0.144212,0.398547
1777047800.224873,2,-0.040917,-0.175224,0.430042
1777047800.224873,3,-0.026165,-0.091461,0.351834
1777047800.224873,4,-0.050200,-0.111970,0.391449
1777047800.224873,5,-0.075500,-0.137682,0.425663
1777047800.224873,6,-0.067184,-0.066337,0.337382
1777047800.224873,7,-0.088992,-0.086442,0.378048
1777047800.224873,8,-0.112839,-0.108184,0.415816
1777047800.224873,9,-0.106221,-0.038435,0.325417
1777047800.224873,10,-0.129779,-0.060631,0.364484
1777047800.224873,11,-0.153516,-0.082994,0.402454
1777047800.292137,0,0.012150,-0.118249,0.363944
1777047800.292137,1,-0.013512,-0.144841,0.397821
1777047800.292137,2,-0.041380,-0.175875,0.429804
1777047800.292137,3,-0.026358,-0.092016,0.351342
1777047800.292137,4,-0.049576,-0.112352,0.391189
1777047800.292137,5,-0.075115,-0.138399,0.425147
1777047800.292137,6,-0.066912,-0.065691,0.337977
1777047800.292137,7,-0.088992,-0.086442,0.378048
1777047800.292137,8,-0.113156,-0.108452,0.415692
1777047800.292137,9,-0.105597,-0.037587,0.326490
1777047800.292137,10,-0.128947,-0.059898,0.365351
